screen_name,text,date,favorite_count,retweet_count,location
TContester,RT @Concours__FR: 🎁#Concours #JeuConcours 🎁 ▶️#RedmiNote8T #RedmiNote8 https://t.co/9M4QezIvrM,2019-11-19 00:12:27,0,3,
Maltoletov,"RT @Concours__FR: 🎁#Concours #JeuConcours 🎁
🔥Tentez de gagner le nouveau Redmi Note 8T (200€) 🔥↙️
🔁RT ce Tweet
▶️Follow @Concours__FR (moi)…",2019-11-18 23:20:47,0,30,
Concours__FR,🎁#Concours #JeuConcours 🎁 ▶️#RedmiNote8T #RedmiNote8 https://t.co/9M4QezIvrM,2019-11-18 23:19:02,1,3,
Carpentieradel3,"RT @Concours__FR: 🎁#Concours #JeuConcours 🎁
🔥Tentez de gagner le nouveau Redmi Note 8T (200€) 🔥↙️
🔁RT ce Tweet
▶️Follow @Concours__FR (moi)…",2019-11-18 22:32:32,0,30,"Péronne, France"
LionUpNetwork1,"RT @Flash_Box_: Mein neues #Video schon gesehen ? 

#RedmiNote8 #RedmiNote8T #RedmiNote8Pro #GermanMediaRT

https://t.co/h3aiyQUwYv",2019-11-18 22:13:03,0,7,"Berlin, Deutschland"
unboxvision,"RT @Flash_Box_: Mein neues #Video schon gesehen ? 

#RedmiNote8 #RedmiNote8T #RedmiNote8Pro #GermanMediaRT

https://t.co/h3aiyQUwYv",2019-11-18 22:11:56,0,7,
RastofY,"RT @Concours__FR: 🎁#Concours #JeuConcours 🎁
🔥Tentez de gagner le nouveau Redmi Note 8T (200€) 🔥↙️
🔁RT ce Tweet
▶️Follow @Concours__FR (moi)…",2019-11-18 22:06:08,0,30,
Bob44322940,"RT @Concours__FR: 🎁#Concours #JeuConcours 🎁
🔥Tentez de gagner le nouveau Redmi Note 8T (200€) 🔥↙️
🔁RT ce Tweet
▶️Follow @Concours__FR (moi)…",2019-11-18 22:04:41,0,30,"Paris, France"
ThomasThiebaul5,"RT @Concours__FR: 🎁#Concours #JeuConcours 🎁
🔥Tentez de gagner le nouveau Redmi Note 8T (200€) 🔥↙️
🔁RT ce Tweet
▶️Follow @Concours__FR (moi)…",2019-11-18 21:59:48,0,30,France
KPrizok,"RT @Concours__FR: 🎁#Concours #JeuConcours 🎁
🔥Tentez de gagner le nouveau Redmi Note 8T (200€) 🔥↙️
🔁RT ce Tweet
▶️Follow @Concours__FR (moi)…",2019-11-18 21:58:45,0,30,
PremierPetit,"RT @Concours__FR: 🎁#Concours #JeuConcours 🎁
🔥Tentez de gagner le nouveau Redmi Note 8T (200€) 🔥↙️
🔁RT ce Tweet
▶️Follow @Concours__FR (moi)…",2019-11-18 21:47:51,0,30,
rt_aussi,"RT @Concours__FR: 🎁#Concours #JeuConcours 🎁
🔥Tentez de gagner le nouveau Redmi Note 8T (200€) 🔥↙️
🔁RT ce Tweet
▶️Follow @Concours__FR (moi)…",2019-11-18 21:45:31,0,30,
korrikan,"RT @Concours__FR: 🎁#Concours #JeuConcours 🎁
🔥Tentez de gagner le nouveau Redmi Note 8T (200€) 🔥↙️
🔁RT ce Tweet
▶️Follow @Concours__FR (moi)…",2019-11-18 21:33:33,0,30,"Lambesc, France"
heperoy,"RT @Concours__FR: 🎁#Concours #JeuConcours 🎁
🔥Tentez de gagner le nouveau Redmi Note 8T (200€) 🔥↙️
🔁RT ce Tweet
▶️Follow @Concours__FR (moi)…",2019-11-18 21:32:08,0,30,France
Concours__FR,"🎁#Concours #JeuConcours 🎁
🔥Tentez de gagner le nouveau Redmi Note 8T (200€) 🔥↙️
🔁RT ce Tweet
▶️Follow @Concours__FR… https://t.co/uzEcwTKBO5",2019-11-18 21:23:56,14,30,
DMT54,"Je vous en parle prochainement sur Univers Freebox. Soyez juste patient, car j’en ai un autre avant lui 😇😇😇… https://t.co/UUVLZZX3Gu",2019-11-18 19:30:58,3,0,"Lorraine, France"
ZocktJetztCoDMW,"RT @Flash_Box_: Mein neues #Video schon gesehen ? 

#RedmiNote8 #RedmiNote8T #RedmiNote8Pro #GermanMediaRT

https://t.co/h3aiyQUwYv",2019-11-18 17:31:29,0,7,"Langen (Nds), Deutschland"
matamatini,"RT @Flash_Box_: Mein neues #Video schon gesehen ? 

#RedmiNote8 #RedmiNote8T #RedmiNote8Pro #GermanMediaRT

https://t.co/h3aiyQUwYv",2019-11-18 17:29:21,0,7,"Emmendingen, Deutschland"
Flash_Box_,"Mein neues #Video schon gesehen ? 

#RedmiNote8 #RedmiNote8T #RedmiNote8Pro #GermanMediaRT

https://t.co/h3aiyQUwYv",2019-11-18 17:22:45,8,7,"Mainz-Bingen, Rheinland-Pfalz"
Claayyttoon,"Caneca da @xiaomi lança caneca que esquenta café e carrega smartphone.

Com certeza esse lançamento faz mais sentido que o #RedmiNote8T",2019-11-18 14:26:29,0,0,São Paulo - Brasil
zarriobiello,RT @XiaomiEspana: Batería para todo el día. Eso es lo que trae el nuevo #RedmiNote8T. https://t.co/HC9l3vBXlt https://t.co/KPwu1hi5Bq,2019-11-18 14:10:49,0,4,"Zaragoza, España"
