screen_name,text,date,favorite_count,retweet_count,location
_seungri0331_BB,"RT @_m8gd: ❁❁❁ NIKE x G-DRAGON ❁❁❁

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE 
#GD #GDRAGON #PEACEMINUSONE https://t.co/YNrJW7OWx9",2019-11-22 13:45:57,0,7,5명이 함께라야 BIGBANG!
yui88_i,"RT @_m8gd: ❁❁❁ NIKE x G-DRAGON ❁❁❁

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE 
#GD #GDRAGON #PEACEMINUSONE https://t.co/YNrJW7OWx9",2019-11-22 13:43:47,0,7,
bodega,Nike Air Force 1 Type available now online at Bodega - https://t.co/S19W7WhElo #nike #airforce1 #bodega #bdgastore https://t.co/VZKxdVYCtW,2019-11-22 13:35:06,12,4,
erngtam,"RT @gtop_youlike: peaceminusone’s Instagram Posted 💖 191122

PMO X NIKE AF1 PARANOISE

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE

#지디 #지드래곤 #GD #GD…",2019-11-22 13:33:17,0,24,Thailand
tamao_114_25,"RT @Number_GGG: af1_paranoise instgam IGTV 2

[AF1 PARA-NOISE All For Seoul STORY]

보다 창의적이고 대담한 젊음의 도전을 응원하는 지드래곤의 이야기를 직접 들어보세요.

https:/…",2019-11-22 13:30:02,0,72,
NuytkN,"RT @gtop_youlike: peaceminusone’s Instagram Posted 💖 191122

PMO X NIKE AF1 PARANOISE

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE

#지디 #지드래곤 #GD #GD…",2019-11-22 13:28:08,0,24,
chanispkk,"RT @always_gd: nike 
Sponsored

[AF1 PARA-NOISE UTOPIA 캠페인 사이트 오픈] 

지드래곤의 창의성과 영감을 바탕으로 탄생한 에어 포스 1 파라-노이즈의 스토리를 직접 만나보세요! ALL FOR 1

#AIR…",2019-11-22 13:27:21,0,152,
jyamiers,"RT @always_gd: NIKE – AF1 PARA-NOISE, 
EP. 3: CHANGE

“나의 소리가 모여 새로운 소리를 만들다.”
나이키와 지드래곤이 만나 탄생한 AIR FORCE 1 PARA-NOISE의 세계를 지금 만나보세요. http…",2019-11-22 13:25:32,0,422,♣️♥️♠️♦️
jyamiers,"RT @always_gd: af1_paranoise ins⭐️

[AF1 PARA-NOISE AR STASH 
– 3RD SPOT]
⠀
장소 운영 이슈로 인해 AR STASH 3차 일정이 24일(일) 하루로 변경되어 진행됩니다.
⠀
✔️3차 드로우:…",2019-11-22 13:24:28,0,106,♣️♥️♠️♦️
LaraSan17,"RT @Number_GGG: NIKE – AF1 PARA-NOISE,
EP. 3: CHANGE

❤️ https://t.co/0fCD6BiEM5

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE 
#GDRAGON #권지용 https://…",2019-11-22 13:12:37,0,446,Philippines
