screen_name,text,date,favorite_count,retweet_count,location
cypher_vision,"INTO THE LIGHT!!!
Lazlo's Journey Ep. 12:#Ashen https://t.co/0CZdAWOO2R",2019-11-25 20:42:54,0,0,"Fort Tarsis, Bastion"
Albert_jm,@InstantGamingES @Jemararu oportunidad de #Ashen ??,2019-11-28 13:51:18,0,0,Sevilla
cypher_vision,"INTO THE LIGHT!!!
Lazlo's Journey Ep. 17:#Ashen https://t.co/nAqmdBykIO",2019-11-28 13:32:51,0,0,"Fort Tarsis, Bastion"
peternoster,"#Ashen verschwindet bald aus dem GamePass. Ich bin froh, dass ich es gespielt habe. Wer ein Soulslike mit viel Entd… https://t.co/Hy5Juw3lXm",2019-11-28 12:01:31,0,0,"Münster, Germany"
zazoomnews,Ashen Life Is Strange e altri giochi lasceranno presto Xbox Game Pass -  #Ashen #Strange #altri #giochi  https://t.co/6Tp4NYB9qX,2019-11-28 07:07:03,0,0,Italia
zazoomblog,Ashen Life Is Strange e altri giochi lasceranno presto Xbox Game Pass -  #Ashen #Strange #altri #giochi  https://t.co/m35F5pFgzM,2019-11-28 07:07:01,0,0,Italia
ssrallrounder,"Ashen, Life Is Strange, and more leave Xbox Game Pass soon.
#Xbox #Ashen 
https://t.co/UgiXc7P23F https://t.co/1wDCckEbHb",2019-11-28 07:01:42,0,1,USA
Eurogamer_it,"#XboxGamePass: #Ashen, #LifeIsStrange e altri giochi stanno per lasciare il servizio di #Microsoft. https://t.co/gM3T86UqP0",2019-11-28 07:00:01,0,0,Rome
Arctic_Gil,"its that wonderful time again. i had so much fun playing #ashen yesterday how could i say no??

so time now me and… https://t.co/GfChBZudMC",2019-11-30 23:59:19,0,0,"Florida, USA"
Rokudze_,"И это на самом деле хорошо. Игра не заставляет сильно стрессовать (в отличие от других Souls-like), ведь на твоей с… https://t.co/qifVyOosun",2019-11-30 23:22:36,0,0,"Москва, Россия"
Rokudze_,"#Ashen ощущается довольно необычно. Из-за того, что там бесшовный мультиплеер со случайным человеком, у меня чувств… https://t.co/6ERB8BvuLC",2019-11-30 23:22:34,0,0,"Москва, Россия"
001_guto,"RT @BarbaPlay: Estamos on 
E hj vamos caçar #Ashen | #Megalodon e temos #Sorteio
de um #GamePassUltimate #xbox #PC 

https://t.co/yqv7sl7es…",2019-11-30 15:29:23,0,1,Dourados - MS
BarbaPlay,"Estamos on 
E hj vamos caçar #Ashen | #Megalodon e temos #Sorteio
de um #GamePassUltimate #xbox #PC… https://t.co/9wJ2WQ8eBn",2019-11-30 15:27:38,2,1,"Indaiatuba, Brasil"
cypher_vision,"INTO THE LIGHT!!!
Lazlo's Journey Ep. 19:#Ashen https://t.co/g73mVecF6W",2019-11-30 11:41:46,0,0,"Fort Tarsis, Bastion"
aoesan,#Ashen #XboxShare #XboxGamePass #Xbox https://t.co/lZfgkbB2Qv,2019-11-30 10:13:07,2,0,"Lille, France"
Arctic_Gil,Me and my lil lady are gonna be playing #ashen. If you havnt seen it. The music and delivery are amazing. Come foll… https://t.co/toCX5nQCOM,2019-11-29 22:43:01,3,0,"Florida, USA"
Morgasu117,"I have something to Laugh for you guys ! 😊😊 

https://t.co/eTtAeuZRA6

enjoy ! 😊😊
#ashen #YouTube #funny #AliexpressPlaza",2019-11-29 20:26:12,0,0,
antonionesilva,#Ashen #XboxShare https://t.co/CroixgHTTS,2019-11-29 19:15:00,0,0,"Manaus, Amazonas universo"
Jain03852110,"RT @ssrallrounder: Ashen, Life Is Strange, and more leave Xbox Game Pass soon.
#Xbox #Ashen 
https://t.co/UgiXc7P23F https://t.co/1wDCckEbHb",2019-11-29 16:19:23,0,1,London
cypher_vision,"INTO THE LIGHT!!!
Lazlo's Journey Ep. 18:#Ashen https://t.co/OrT93EOu6u",2019-11-29 13:44:47,0,0,"Fort Tarsis, Bastion"
Reec3ty,#Ashen #XboxShare https://t.co/obmQ9NLXVv,2019-11-29 06:42:05,0,0,
zalaroblox,"im so ready to share my debut single 

#ashen

thankful for belarus for letting me produce this songgg ❣️",2019-11-29 01:49:25,0,0,somewhere in europe
